quarter,saron_libor_splice,true_snb_rate,forward_rate,log_cpi,log_inflation_diff,yoy_inf,lag_rate,log_gdp,gdp_gap,12m_interest_forecast,inf_gap
2022 Q4,0.6240290000000001,0.6240290000000001,1.4317487434208833,467.52788032146367,1.552723715433757,2.944323229957835,0.015752333333333323,12.184709876509856,1.192617470327814,133.066666666667,1.9443232299578348
2023 Q1,1.100896,1.100896,1.4147886507388963,468.2989316091182,3.084205150618047,3.1052162847228004,0.6240290000000001,12.190988947225497,1.3119223457725175,180.583333333333,2.1052162847228004
2023 Q2,1.5226943333333334,1.5226943333333334,1.0080567383296435,468.4378648335457,0.555732897710115,2.1205236297969776,1.100896,12.187480447799148,0.4658888035458304,175.571428571429,1.1205236297969776
2023 Q3,1.7075226666666667,1.7075226666666667,1.0023355143929935,468.74307711307824,1.2208491181301184,1.6033777204730093,1.5226943333333334,12.191907729033518,0.4262672754139934,192.111111111111,0.6033777204730093
2023 Q4,1.7005766666666666,1.7005766666666666,0.8463751004643397,469.1421761025427,1.5963959578577658,1.6142957810790115,1.7075226666666667,12.195402684351226,0.3053712746317995,148.181818181818,0.6142957810790115
2024 Q1,1.6200936666666668,1.6200936666666668,0.7603507847588453,469.4788012993871,1.3465007873776358,1.1798696902689088,1.7005766666666666,12.194562299090435,-0.23824291103833295,116.7,0.17986969026890876
2024 Q2,1.3701446666666666,1.3701446666666666,0.6673676597482563,469.76436225650946,1.1422438284895975,1.3264974229637794,1.6200936666666668,12.202581241040827,0.11355839427088171,113.54545454545499,0.32649742296377937
2024 Q3,1.128529,1.128529,0.45868343771799935,469.7724262361853,0.03225591870332778,1.0293491231070817,1.3701446666666666,12.205186363846575,-0.06772364630434077,83.25,0.02934912310708171
2024 Q4,0.780999,0.780999,0.5025694744917653,469.81901954862,0.18637324973873604,0.6768434460773243,1.128529,12.209879066614608,-0.0332042973490653,35.2307692307692,-0.3231565539226757
2025 Q1,0.355159,0.355159,0.6116735585397566,469.8314002587739,0.04952284061552348,0.3525989593867962,0.780999,12.218638762960245,0.4138449546699197,19.5833333333333,-0.6474010406132038
2025 Q2,0.12442066666666667,0.12442066666666667,0.6332420315521059,469.7972835621569,-0.13646678646779264,0.03292130564744866,0.355159,12.220144302022424,0.14011692833355546,-8.93333333333333,-0.9670786943525513
2025 Q3,-0.046640666666666664,-0.046640666666666664,0.6788992985471198,469.9410930779613,0.5752380632173981,0.16866684177596625,0.12442066666666667,12.215986523848823,-0.6967551200001728,-2.36363636363636,-0.8313331582240338
