quarter,5y_cpi_forecast,cpi,reer_eu_ppi,gdp,log_gdp,ex_av,ex_eoq,ppi_eur_idx,ppi_ch_idx,REER_CREA,log_inflation_diff,lag_log_inflation_diff
2019 Q2,1.08571428571429,103.687260967591,107.0116,181825.251451664,12.110801347954077,1.12628,1.10934,102.30332898276299,102.0459,1.1104468062370965,1.4981528892040075,-0.2014079084723619
2019 Q3,0.955555555555556,103.46686188047234,110.29316666666666,182369.174588578,12.113788343374305,1.0959333333333332,1.08585,101.2606601119249,101.7328,1.0917700292331032,-0.8511505047540169,1.4981528892040075
2019 Q4,0.997287368421053,103.29759938408333,110.03813333333333,182744.940393333,12.115846691282568,1.0962433333333335,1.08584,101.16064796008538,101.25670000000001,1.0846216204724688,-0.6548999113835663,-0.8511505047540169
2020 Q1,0.79,103.14189604421166,113.42296666666667,180770.21480618,12.104981972252643,1.0668133333333334,1.05882,100.37323906921111,100.86146666666667,1.073202067213708,-0.6033859715589784,-0.6548999113835663
2020 Q2,1.08146,102.44220221039733,115.033,169261.096645753,12.039197752263448,1.0609666666666666,1.06791,97.53874539952868,99.8475,1.0898905618343941,-2.7227651998025237,-0.6033859715589784
2020 Q3,1.0461875,102.55662208817134,113.0836,179552.927120173,12.09822530205642,1.0752366666666666,1.08069,98.41769066481187,99.6779,1.093763376689004,0.4465192034043497,-2.7227651998025237
2020 Q4,0.835980923076923,102.62198340075467,112.60893333333333,181194.270754243,12.107325053737078,1.0778433333333333,1.08216,99.26056500548445,99.8635,1.08216,0.2548465114617926,0.4465192034043497
2021 Q1,1.257584,102.694889241945,108.9248,182265.432639497,12.11321932469191,1.0903633333333334,1.10646,102.74488575790296,100.05059999999999,1.0670675201223787,0.284071516641049,0.2548465114617926
2021 Q2,1.09556635842857,102.92763881164167,105.36546666666666,186961.315669317,12.138657006358052,1.09801,1.09701,107.0843341078377,101.20060000000001,1.0267167531973527,0.9055415135840406,0.284071516641049
2021 Q3,0.843,103.39135978214733,104.17276666666666,190705.735670624,12.158486868066591,1.0824566666666666,1.08444,112.30429942074899,102.2662,0.9730603840260222,1.798076782162994,0.9055415135840406
2021 Q4,0.82022625,104.143061928345,101.7289,192639.156600435,12.16857406298065,1.0547733333333333,1.03391,123.0793419464234,103.08153333333333,0.845627267967757,2.8976607438956137,1.798076782162994
2022 Q1,0.989729375,104.786049547234,97.38886666666667,193071.78599829,12.170817346909116,1.0369566666666667,1.02939,137.04720602586622,103.88456666666667,0.7538668126932403,2.4620394709952365,2.8976607438956137
2022 Q2,1.08888888888889,105.97794186842367,93.40493333333333,194422.470836685,12.17778875505207,1.0275266666666667,0.9978,146.4867582042581,105.68136666666666,0.7138144754644157,4.524131542889975,2.4620394709952365
2022 Q3,1.25,106.86014514310934,94.09886666666667,195392.508386572,12.182765677971345,0.97361,0.96029,157.99551329523658,106.24756666666666,0.6322315310404993,3.315979162898941,4.524131542889975
2022 Q4,0.941295333333333,107.23710014570267,93.8705,195772.759738098,12.184709876509856,0.9832766666666667,0.98386,157.69982385741164,106.117,0.6563520817785713,1.4085389715365437,3.315979162898941
2023 Q1,1.125,108.11322805565533,95.2117,197005.898170852,12.190988947225497,0.99237,0.99775,151.55670376923032,106.81463333333333,0.7119245602161502,3.2547254555325367,1.4085389715365437
2023 Q2,1.21666666666667,108.243391570026,99.3398,196315.914202095,12.187480447799148,0.9787133333333333,0.97665,143.37406988842423,107.67053333333334,0.7414589752887242,0.4812925263845358,3.2547254555325367
2023 Q3,1.27,108.57466227948866,102.0856,197186.986783887,12.191907729033518,0.96138,0.96523,141.6152727607588,107.49703333333333,0.7280662075070821,1.2223003070239713,0.4812925263845358
2023 Q4,1.10909090909091,108.99650398624333,102.6931,197877.352187331,12.195402684351226,0.95419,0.92809,141.8281563352536,106.79056666666666,0.7001672502615336,1.5510961037456639,1.2223003070239713
2024 Q1,1.01,109.37669065156034,104.40713333333333,197711.12883272,12.194562299090435,0.94924,0.97652,137.99388829852856,106.47663333333334,0.7586051036238426,1.3927974999742077,1.5510961037456639
2024 Q2,1.11666666666667,109.69858172552033,101.82126666666667,199302.936675236,12.202581241040827,0.97356,0.96241,137.05770937882295,106.64763333333333,0.7464374413900857,1.1754546356979034,1.3927974999742077
2024 Q3,1.15384615384615,109.71237736712567,104.5832,199822.822189602,12.205186363846575,0.9512566666666666,0.94483,138.1406319556494,106.92256666666667,0.7353252243794083,0.050300647444601054,1.1754546356979034
2024 Q4,1.02384615384615,109.73121304032134,105.1473,200762.734941139,12.209879066614608,0.9359666666666667,0.94185,139.79805242174626,106.44113333333333,0.7093210374324005,0.06866702538737002,0.050300647444601054
2025 Q1,1.05,109.75306055225367,103.2449,202529.080567779,12.218638762960245,0.9458799999999999,0.95353,141.44039451829101,106.62776666666666,0.7263119031383574,0.07963217280888557,0.06866702538737002
2025 Q2,1.02,109.72756094491567,106.1328,202834.225656088,12.220144302022424,0.9371433333333333,0.93546,138.09990493715867,106.90023333333335,0.7212664021284684,-0.09294527153720367,0.07963217280888557
2025 Q3,0.972727272727273,109.91213301633667,NA,201992.636722233,12.215986523848823,0.9353433333333333,0.9359,138.14525815287155,105.96170000000001,0.7177999190183322,0.6722723439967382,-0.09294527153720367
2025 Q4,0.927272727272727,109.80713934514267,NA,202449.837691272,12.218247419737446,0.93019,0.9311,138.11549654186823,105.09913333333334,0.7057844258825677,-0.38228300342382227,0.6722723439967382
2026 Q1,0.9,109.87374994218649,NA,203331.517668815,12.222593017943884,0.9168333333333334,0.91752,139.9655996932717,104.40926666666665,0.6691082234565431,0.24257221208934254,-0.38228300342382227
